customer_id,plan_type,region,acquisition_channel,tenure_months,monthly_fee,monthly_usage_gb,support_tickets_90d,payment_delay_days,monthly_revenue,churned,usage_segment,value_segment,risk_band
109843,Postpaid,West,Store,36,40.62,13.75,0,4,41.35,1,Moderate,High,Medium
109844,Prepaid,West,Store,35,12.79,10.98,2,0,12.79,0,Moderate,Low,Low
109845,Postpaid,West,Store,56,21.72,15.5,1,5,23.19,1,Heavy,Mid,Elevated
109846,Family,North,App,27,38.94,36.83,1,2,49.37,0,Power,High,Medium
109847,Postpaid,North,Web,48,29.1,15.2,0,3,30.44,1,Heavy,Mid,Medium
109848,Postpaid,South,App,13,20.34,11.42,2,4,20.34,0,Moderate,Mid,Elevated
109849,Prepaid,South,App,42,19.76,6.71,1,0,19.76,0,Moderate,Low,Low
109850,Prepaid,Central,Partner,31,21.41,2.26,3,3,21.41,1,Light,Mid,Elevated
109851,Postpaid,West,App,37,32.73,0.2,1,2,32.73,0,Light,Mid,Medium
109852,Postpaid,North,App,27,24.1,15.05,0,2,25.38,0,Heavy,Mid,Low
109853,Prepaid,East,App,10,22.48,12.12,1,3,22.53,1,Moderate,Mid,Medium
109854,Prepaid,South,Web,67,22.21,1.2,1,3,22.21,1,Light,Mid,Medium
109855,Prepaid,West,App,29,19.15,3.55,3,4,19.15,0,Light,Low,Elevated
109856,Postpaid,Central,App,54,31.79,1.11,0,2,31.79,0,Light,Mid,Low
109857,Postpaid,North,App,66,24.74,9.62,1,2,24.74,0,Moderate,Mid,Medium
109858,Postpaid,East,App,32,41.99,12.45,3,1,42.18,1,Moderate,High,Medium
109859,Postpaid,Central,Store,60,22.88,8.71,1,3,22.88,0,Moderate,Mid,Medium
109860,Prepaid,West,App,32,16.54,5.69,0,2,16.54,0,Moderate,Low,Low
109861,Postpaid,Central,Store,5,31.17,13.78,2,6,31.91,0,Moderate,Mid,Elevated
109862,Prepaid,South,App,64,18.73,3.14,2,2,18.73,1,Light,Low,Medium
109863,Business,South,Partner,61,50.84,31.57,2,3,59.06,0,Heavy,High,Medium
109864,Prepaid,West,Store,41,26.35,11.38,3,3,26.35,1,Moderate,Mid,Elevated
109865,Postpaid,North,App,60,30.42,18.34,0,3,33.08,0,Heavy,Mid,Medium
109866,Prepaid,West,App,49,26.8,4.47,2,2,26.8,1,Light,Mid,Medium
109867,Family,West,Web,58,44.58,31.49,0,1,52.77,1,Heavy,High,Low
109868,Prepaid,South,Web,5,14.52,15.05,1,1,15.79,0,Heavy,Low,Low
109869,Business,East,App,59,57.48,27.92,0,2,64.17,0,Heavy,VIP,Low
109870,Prepaid,West,App,16,17.89,8.3,0,4,17.89,0,Moderate,Low,Medium
109871,Family,Central,Store,71,36.18,39.45,2,2,47.71,1,Power,High,Medium
109872,Postpaid,South,App,70,37.63,12.78,1,3,37.96,0,Moderate,High,Medium
109873,Prepaid,West,App,4,21.54,12.09,0,4,21.58,0,Moderate,Mid,Medium
109874,Prepaid,North,App,47,10.23,10.05,0,2,10.23,1,Moderate,Low,Low
109875,Postpaid,Central,Web,28,36.29,19.65,0,0,39.51,0,Heavy,High,Low
109876,Family,West,App,19,42.6,19.66,0,2,45.82,0,Heavy,High,Low
109877,Family,North,App,70,59.64,11.79,0,8,59.64,0,Moderate,High,Elevated
109878,Prepaid,West,App,29,10.2,6.65,0,4,10.2,0,Moderate,Low,Medium
109879,Postpaid,West,Store,40,27.28,11.76,0,3,27.28,1,Moderate,Mid,Medium
109880,Prepaid,West,Store,23,22.8,12.57,2,1,23.04,0,Moderate,Mid,Medium
109881,Prepaid,South,Web,50,22.5,2.25,2,3,22.5,0,Light,Mid,Medium
109882,Postpaid,West,Store,19,21.79,21.57,2,4,25.81,0,Heavy,Mid,Elevated
109883,Postpaid,West,Store,27,34.33,3.8,0,3,34.33,1,Light,Mid,Medium
109884,Prepaid,South,Store,51,14.36,9.62,0,3,14.36,1,Moderate,Low,Medium
109885,Family,South,Partner,16,51.22,20.27,0,4,54.69,0,Heavy,High,Medium
109886,Family,Central,Web,57,28.21,19.86,2,5,31.51,0,Heavy,Mid,Elevated
109887,Family,West,App,71,35.45,28.17,2,4,42.24,0,Heavy,High,Elevated
109888,Prepaid,East,Web,51,16.79,8.87,1,2,16.79,0,Moderate,Low,Medium
109889,Family,Central,App,27,30.58,17.72,2,0,32.98,0,Heavy,Mid,Low
109890,Postpaid,North,App,14,30.74,24.83,0,2,36.12,1,Heavy,High,Low
109891,Postpaid,West,App,41,26.79,13.14,3,3,27.27,0,Moderate,Mid,Elevated
109892,Prepaid,East,Web,32,18.36,8.2,1,0,18.36,0,Moderate,Low,Low
109893,Family,North,Partner,18,48.12,23.45,1,3,52.93,0,Heavy,High,Medium
109894,Postpaid,Central,Web,27,36.39,28.14,1,3,43.17,0,Heavy,High,Medium
109895,Family,West,Web,70,18.9,5.62,0,3,18.9,0,Moderate,Low,Medium
109896,Postpaid,South,App,13,30.43,11.11,3,4,30.43,0,Moderate,Mid,Elevated
109897,Family,Central,Partner,19,46.16,21.28,0,2,50.05,0,Heavy,High,Low
109898,Postpaid,Central,App,26,25.6,12.79,1,3,25.93,0,Moderate,Mid,Medium
109899,Business,West,Partner,66,79.96,28.23,0,1,86.77,0,Heavy,VIP,Low
109900,Prepaid,North,App,26,24.15,16.93,0,4,26.22,1,Heavy,Mid,Medium
109901,Prepaid,North,App,22,14.78,7.25,2,1,14.78,0,Moderate,Low,Medium
109902,Postpaid,West,Store,22,38.83,13.81,1,4,39.59,0,Moderate,High,Medium
109903,Postpaid,Central,App,69,22.19,2.04,1,2,22.19,0,Light,Mid,Medium
109904,Postpaid,South,App,26,18.35,1.78,2,1,18.35,0,Light,Low,Medium
109905,Postpaid,East,Web,27,32.67,11.67,1,1,32.67,0,Moderate,Mid,Low
109906,Postpaid,North,Web,27,28.75,17.08,1,3,30.88,0,Heavy,Mid,Medium
109907,Family,East,App,63,35.83,10.13,0,2,35.83,0,Moderate,High,Low
109908,Prepaid,West,Store,52,14.17,7.85,1,4,14.17,0,Moderate,Low,Medium
109909,Family,North,Store,44,33.46,26.23,1,2,39.44,0,Heavy,High,Medium
109910,Prepaid,West,App,16,18.28,5.4,0,0,18.28,0,Moderate,Low,Low
109911,Postpaid,West,Store,9,23.38,10.94,0,2,23.38,1,Moderate,Mid,Low
109912,Family,East,Store,7,29.59,19.65,0,6,32.8,1,Heavy,Mid,Elevated
109913,Prepaid,Central,Partner,22,16.12,4.94,1,3,16.12,0,Light,Low,Medium
109914,Prepaid,North,App,57,19.27,12.01,0,1,19.27,0,Moderate,Low,Low
109915,Prepaid,North,Web,55,23.01,9.12,0,3,23.01,0,Moderate,Mid,Medium
109916,Postpaid,East,Store,57,27.04,25.61,4,4,32.76,0,Heavy,Mid,Elevated
109917,Postpaid,East,Web,49,33.12,9.46,1,2,33.12,0,Moderate,Mid,Medium
109918,Prepaid,South,Web,38,16.25,7.88,1,3,16.25,0,Moderate,Low,Medium
109919,Family,Central,Store,26,36.62,27.12,0,1,42.97,0,Heavy,High,Low
109920,Prepaid,South,App,53,24.15,6.98,3,4,24.15,1,Moderate,Mid,Elevated
109921,Postpaid,South,Web,15,26.14,14.59,1,3,27.23,1,Moderate,Mid,Medium
109922,Postpaid,West,Store,5,34.41,14.1,2,4,35.29,1,Moderate,High,Elevated
109923,Prepaid,Central,Store,60,22.89,1.65,2,3,22.89,0,Light,Mid,Medium
109924,Prepaid,East,Store,35,21.61,6.26,1,2,21.61,0,Moderate,Mid,Medium
109925,Business,North,App,45,51.11,29.11,0,5,58.29,0,Heavy,High,Medium
109926,Postpaid,South,Store,69,27.69,14.15,1,4,28.6,0,Moderate,Mid,Medium
109927,Prepaid,South,Store,50,24.89,11.45,0,2,24.89,0,Moderate,Mid,Low
109928,Family,East,App,56,26.95,27.34,2,6,33.39,0,Heavy,Mid,Elevated
109929,Postpaid,West,App,35,40.49,6.31,2,7,40.49,1,Moderate,High,Elevated
109930,Prepaid,South,Web,23,17.3,6.97,1,5,17.3,0,Moderate,Low,Elevated
109931,Postpaid,East,Store,26,33.81,6.11,2,1,33.81,1,Moderate,Mid,Medium
109932,Postpaid,West,Web,65,32.34,7.6,2,4,32.34,0,Moderate,Mid,Elevated
109933,Prepaid,South,App,28,23.76,10.03,1,5,23.76,0,Moderate,Mid,Elevated
109934,Family,North,Store,68,29.96,15.54,3,4,31.45,1,Heavy,Mid,Elevated
109935,Prepaid,West,App,3,19.85,4.51,0,1,19.85,1,Light,Low,Low
109936,Prepaid,North,Web,22,17.0,6.69,1,0,17.0,0,Moderate,Low,Low
109937,Prepaid,North,Store,68,20.89,6.48,1,1,20.89,0,Moderate,Mid,Low
109938,Family,North,Store,42,24.54,12.21,0,6,24.63,1,Moderate,Mid,Elevated
109939,Postpaid,East,Partner,27,32.84,0.2,2,2,32.84,1,Light,Mid,Medium
109940,Family,West,App,13,36.85,19.3,1,2,39.92,0,Heavy,High,Medium
109941,Prepaid,East,App,35,16.76,8.8,4,2,16.76,0,Moderate,Low,Elevated
109942,Family,East,Web,69,41.44,20.03,1,3,44.81,0,Heavy,High,Medium
109943,Postpaid,East,Store,26,15.57,5.82,3,4,15.57,0,Moderate,Low,Elevated
109944,Prepaid,North,Web,35,15.93,7.44,0,2,15.93,0,Moderate,Low,Low
109945,Prepaid,West,Partner,26,20.59,3.77,0,1,20.59,0,Light,Mid,Low
109946,Family,Central,Web,62,41.63,5.75,3,1,41.63,0,Moderate,High,Medium
109947,Prepaid,East,App,50,22.35,13.95,0,2,23.17,1,Moderate,Mid,Low
109948,Postpaid,South,App,45,33.84,14.79,0,7,35.01,0,Moderate,High,Elevated
109949,Postpaid,West,Web,49,17.29,11.16,0,1,17.29,0,Moderate,Low,Low
109950,Prepaid,North,App,30,21.1,14.08,2,5,21.97,0,Moderate,Mid,Elevated
109951,Business,South,Store,59,45.62,19.95,1,2,48.96,0,Heavy,High,Medium
109952,Family,Central,Partner,45,37.54,15.82,1,0,39.14,0,Heavy,High,Low
109953,Postpaid,North,Web,6,22.02,13.87,4,2,22.81,1,Moderate,Mid,Elevated
109954,Postpaid,North,App,27,27.42,12.51,2,3,27.63,0,Moderate,Mid,Medium
109955,Postpaid,East,Web,63,14.33,9.2,0,4,14.33,0,Moderate,Low,Medium
109956,Family,East,App,19,41.54,14.47,1,1,42.57,1,Moderate,High,Low
109957,Prepaid,West,Partner,69,16.9,11.34,2,2,16.9,0,Moderate,Low,Medium
109958,Postpaid,North,Store,59,36.68,15.32,1,1,38.08,1,Heavy,High,Low
109959,Prepaid,West,Store,72,21.94,26.34,1,4,27.96,1,Heavy,Mid,Medium
109960,Postpaid,South,App,58,25.09,6.6,0,7,25.09,0,Moderate,Mid,Elevated
109961,Postpaid,Central,App,10,33.03,11.7,0,4,33.03,1,Moderate,Mid,Medium
109962,Prepaid,South,App,14,16.71,6.1,2,3,16.71,1,Moderate,Low,Medium
109963,Business,North,Web,36,48.7,12.44,0,1,48.88,0,Moderate,High,Low
109964,Prepaid,East,Store,26,23.01,9.79,1,5,23.01,0,Moderate,Mid,Elevated
109965,Prepaid,South,Web,68,10.49,8.57,1,2,10.49,0,Moderate,Low,Medium
109966,Postpaid,West,App,62,41.2,23.77,1,3,46.15,0,Heavy,High,Medium
109967,Postpaid,South,App,55,28.21,16.07,0,3,29.92,0,Heavy,Mid,Medium
109968,Prepaid,East,Store,68,17.5,11.78,1,2,17.5,0,Moderate,Low,Medium
109969,Postpaid,North,Web,5,31.1,23.24,0,2,35.82,0,Heavy,High,Low
109970,Family,East,Store,51,62.2,16.46,1,3,64.07,0,Heavy,VIP,Medium
109971,Prepaid,North,App,63,26.37,12.74,2,4,26.68,0,Moderate,Mid,Elevated
109972,Business,South,App,71,50.65,54.04,2,2,68.31,0,Power,VIP,Medium
109973,Prepaid,North,Web,61,8.0,5.46,0,2,8.0,0,Moderate,Low,Low
109974,Postpaid,West,Partner,59,33.12,15.58,2,0,34.62,0,Heavy,Mid,Low
109975,Prepaid,West,Web,57,19.93,7.09,1,2,19.93,0,Moderate,Low,Medium
109976,Postpaid,North,Web,10,31.57,19.09,1,2,34.54,0,Heavy,Mid,Medium
109977,Family,North,Store,30,41.96,37.93,0,2,52.85,1,Power,High,Low
109978,Prepaid,North,Web,64,24.62,7.22,2,6,24.62,0,Moderate,Mid,Elevated
109979,Prepaid,South,Web,46,13.43,1.99,2,2,13.43,0,Light,Low,Medium
109980,Prepaid,East,App,19,17.86,10.62,1,2,17.86,1,Moderate,Low,Medium
109981,Prepaid,South,App,52,17.61,3.18,1,3,17.61,0,Light,Low,Medium
109982,Business,Central,Web,2,66.76,20.57,3,3,70.36,0,Heavy,VIP,Elevated
109983,Postpaid,West,Web,29,31.27,5.61,2,3,31.27,0,Moderate,Mid,Medium
109984,Postpaid,North,Web,55,33.08,15.77,1,0,34.66,0,Heavy,Mid,Low
109985,Business,North,App,57,49.0,37.97,1,3,59.91,0,Power,High,Medium
109986,Family,North,Web,37,33.78,25.88,0,5,39.61,0,Heavy,High,Medium
109987,Family,North,App,20,30.43,14.54,1,2,31.5,0,Moderate,Mid,Medium
109988,Prepaid,East,App,36,24.96,11.4,1,1,24.96,0,Moderate,Mid,Low
109989,Prepaid,North,Store,14,16.77,2.96,2,2,16.77,0,Light,Low,Medium
109990,Prepaid,North,Store,68,18.86,14.26,1,4,19.81,0,Moderate,Low,Medium
109991,Postpaid,North,App,62,29.21,8.36,1,1,29.21,0,Moderate,Mid,Low
109992,Postpaid,West,Store,52,34.48,11.46,0,5,34.48,0,Moderate,Mid,Medium
109993,Prepaid,North,Web,25,22.02,13.54,1,3,22.66,0,Moderate,Mid,Medium
109994,Postpaid,Central,App,11,23.46,22.2,2,0,27.74,0,Heavy,Mid,Low
109995,Postpaid,South,App,5,30.3,17.42,1,6,32.58,0,Heavy,Mid,Elevated
109996,Prepaid,South,Web,28,17.0,10.49,2,2,17.0,1,Moderate,Low,Medium
109997,Prepaid,East,Partner,60,22.28,11.09,0,3,22.28,0,Moderate,Mid,Medium
109998,Postpaid,East,Partner,27,27.69,13.12,3,2,28.16,0,Moderate,Mid,Medium
109999,Postpaid,East,App,58,32.45,8.87,0,1,32.45,0,Moderate,Mid,Low
110000,Family,East,Store,13,46.1,16.56,2,3,48.01,0,Heavy,High,Medium
110001,Postpaid,South,Web,58,28.01,9.04,1,4,28.01,0,Moderate,Mid,Medium
110002,Prepaid,South,App,6,8.0,11.12,2,3,8.0,1,Moderate,Low,Medium
110003,Prepaid,North,Web,25,14.12,15.42,0,2,15.56,1,Heavy,Low,Low
110004,Prepaid,West,App,11,17.91,8.56,4,3,17.91,1,Moderate,Low,Elevated
110005,Prepaid,West,Web,44,12.13,18.3,0,0,14.77,1,Heavy,Low,Low
110006,Postpaid,West,App,14,37.54,25.03,0,0,43.01,0,Heavy,High,Low
110007,Business,Central,App,2,55.68,40.88,2,3,67.81,0,Power,VIP,Medium
110008,Prepaid,East,App,24,25.91,6.25,2,2,25.91,1,Moderate,Mid,Medium
110009,Prepaid,Central,App,1,21.62,3.22,0,1,21.62,0,Light,Mid,Low
110010,Family,East,App,28,32.92,14.54,0,4,33.99,0,Moderate,Mid,Medium
110011,Postpaid,East,App,19,34.85,8.85,1,0,34.85,0,Moderate,Mid,Low
110012,Prepaid,West,Store,68,9.37,4.11,2,4,9.37,1,Light,Low,Elevated
110013,Prepaid,South,App,38,14.39,12.15,2,1,14.45,0,Moderate,Low,Medium
110014,Business,South,App,32,54.99,20.96,0,1,58.75,0,Heavy,High,Low
110015,Prepaid,East,App,44,20.82,7.15,1,3,20.82,0,Moderate,Mid,Medium
110016,Postpaid,North,Partner,10,40.55,6.24,2,1,40.55,1,Moderate,High,Medium
110017,Family,South,App,10,37.65,29.99,2,0,45.21,0,Heavy,High,Low
110018,Prepaid,West,Store,12,20.52,6.77,2,2,20.52,0,Moderate,Mid,Medium
110019,Family,East,App,63,37.17,19.88,2,4,40.48,0,Heavy,High,Elevated
110020,Prepaid,North,App,54,11.49,5.85,1,1,11.49,0,Moderate,Low,Low
110021,Prepaid,North,Web,70,15.83,13.14,1,3,16.31,1,Moderate,Low,Medium
110022,Prepaid,Central,Web,59,20.29,10.69,1,3,20.29,0,Moderate,Mid,Medium
110023,Business,Central,Store,9,57.52,28.61,1,3,64.49,0,Heavy,VIP,Medium
110024,Prepaid,West,App,12,19.0,6.16,0,3,19.0,0,Moderate,Low,Medium
110025,Prepaid,North,App,60,11.99,4.18,0,3,11.99,0,Light,Low,Medium
110026,Business,South,App,40,38.85,27.25,2,1,45.26,0,Heavy,High,Medium
110027,Prepaid,South,App,45,11.62,5.3,3,1,11.62,1,Moderate,Low,Medium
110028,Family,West,Partner,17,31.62,24.16,1,2,36.73,0,Heavy,High,Medium
110029,Postpaid,East,App,37,30.4,15.21,1,2,31.75,0,Heavy,Mid,Medium
110030,Postpaid,West,App,65,32.85,10.87,3,2,32.85,1,Moderate,Mid,Medium
110031,Family,South,App,36,33.8,10.11,1,2,33.8,0,Moderate,Mid,Medium
110032,Family,Central,App,50,16.12,22.92,1,1,20.71,0,Heavy,Mid,Low
110033,Prepaid,East,App,54,8.17,3.45,0,4,8.17,0,Light,Low,Medium
110034,Business,East,App,67,54.43,21.81,0,5,58.55,0,Heavy,High,Medium
110035,Business,East,Partner,16,55.05,28.34,0,1,61.91,0,Heavy,VIP,Low
110036,Family,West,Store,66,46.45,11.91,0,0,46.45,0,Moderate,High,Low
110037,Postpaid,Central,App,44,27.67,25.14,2,4,33.19,1,Heavy,Mid,Elevated
110038,Postpaid,East,App,60,49.16,19.76,1,4,52.42,0,Heavy,High,Medium
110039,Postpaid,Central,Store,19,21.96,14.08,1,1,22.83,0,Moderate,Mid,Low
110040,Prepaid,South,App,9,17.64,14.12,2,3,18.53,0,Moderate,Low,Medium
110041,Postpaid,South,Partner,7,43.56,12.18,0,5,43.63,1,Moderate,High,Medium
110042,Postpaid,South,Store,28,22.65,11.96,1,2,22.65,0,Moderate,Mid,Medium
110043,Postpaid,North,Store,40,39.53,10.13,5,3,39.53,1,Moderate,High,Elevated
110044,Prepaid,Central,Web,21,15.87,6.93,0,2,15.87,1,Moderate,Low,Low
110045,Postpaid,North,App,20,28.41,0.95,1,0,28.41,1,Light,Mid,Low
110046,Postpaid,South,App,59,18.8,14.83,4,3,19.99,1,Moderate,Low,Elevated
110047,Postpaid,South,Store,54,33.77,15.97,0,1,35.44,0,Heavy,High,Low
110048,Business,West,App,46,51.84,41.53,2,3,64.24,0,Power,VIP,Medium
110049,Postpaid,Central,App,47,29.01,22.51,2,4,33.42,0,Heavy,Mid,Elevated
110050,Prepaid,West,Partner,61,20.78,8.62,0,3,20.78,0,Moderate,Mid,Medium
110051,Prepaid,South,Web,17,10.67,5.12,0,4,10.67,0,Moderate,Low,Medium
110052,Postpaid,East,App,68,20.62,23.36,0,3,25.39,0,Heavy,Mid,Medium
110053,Postpaid,South,Partner,63,29.44,18.4,1,4,32.13,0,Heavy,Mid,Medium
110054,Family,Central,App,25,39.72,22.32,2,1,44.05,0,Heavy,High,Medium
110055,Prepaid,North,Web,25,16.93,10.32,3,1,16.93,1,Moderate,Low,Medium
110056,Prepaid,Central,App,14,23.25,2.24,2,2,23.25,1,Light,Mid,Medium
110057,Postpaid,West,Store,52,18.49,20.34,0,2,21.99,0,Heavy,Mid,Low
110058,Family,West,Web,22,37.33,2.84,3,2,37.33,1,Light,High,Medium
110059,Business,West,App,20,51.78,30.2,1,3,59.43,1,Heavy,High,Medium
110060,Family,South,Partner,49,43.23,9.93,1,5,43.23,0,Moderate,High,Elevated
110061,Postpaid,South,App,15,35.33,11.89,0,3,35.33,0,Moderate,High,Medium
110062,Family,South,Partner,9,37.41,23.51,1,1,42.25,0,Heavy,High,Low
110063,Prepaid,North,App,62,19.37,6.24,2,2,19.37,0,Moderate,Low,Medium
110064,Postpaid,West,App,3,33.5,11.37,2,2,33.5,1,Moderate,Mid,Medium
110065,Business,East,App,67,44.51,22.97,0,2,49.12,0,Heavy,High,Low
110066,Postpaid,Central,App,50,32.1,24.28,2,3,37.26,0,Heavy,High,Medium
110067,Business,Central,Store,26,49.52,32.83,2,2,58.27,0,Heavy,High,Medium
110068,Prepaid,North,Store,41,18.34,18.06,1,0,20.89,0,Heavy,Mid,Low
110069,Prepaid,South,Web,23,16.56,15.44,1,3,18.0,1,Heavy,Low,Medium
110070,Postpaid,East,Store,30,25.52,22.74,0,2,30.03,0,Heavy,Mid,Low
110071,Family,North,Store,51,42.15,23.33,1,3,46.91,0,Heavy,High,Medium
110072,Prepaid,West,App,66,12.72,9.39,2,5,12.72,0,Moderate,Low,Elevated
110073,Family,West,Web,17,44.91,4.42,0,5,44.91,0,Light,High,Medium
110074,Prepaid,West,Partner,39,25.32,6.91,2,6,25.32,1,Moderate,Mid,Elevated
110075,Family,East,App,63,48.15,24.05,0,0,53.22,0,Heavy,High,Low
110076,Postpaid,Central,App,2,20.59,20.67,2,4,24.23,0,Heavy,Mid,Elevated
110077,Prepaid,West,App,1,14.28,8.17,2,5,14.28,0,Moderate,Low,Elevated
110078,Postpaid,Central,App,45,27.66,19.44,2,2,30.79,0,Heavy,Mid,Medium
110079,Postpaid,West,Store,11,25.66,20.21,2,4,29.11,1,Heavy,Mid,Elevated
110080,Postpaid,West,App,72,33.9,26.09,1,3,39.81,0,Heavy,High,Medium
110081,Prepaid,North,Web,9,18.79,9.05,2,2,18.79,0,Moderate,Low,Medium
110082,Prepaid,West,App,54,22.84,8.9,2,2,22.84,1,Moderate,Mid,Medium
110083,Business,South,App,23,65.7,40.2,0,3,77.55,0,Power,VIP,Medium
110084,Postpaid,East,App,67,37.65,11.69,0,1,37.65,0,Moderate,High,Low
110085,Family,East,App,63,41.59,14.76,1,2,42.75,0,Moderate,High,Medium
110086,Postpaid,South,Web,58,38.2,13.03,1,4,38.63,0,Moderate,High,Medium
110087,Family,North,Partner,47,36.68,22.34,1,3,41.02,0,Heavy,High,Medium
110088,Prepaid,North,App,16,18.79,0.63,0,3,18.79,1,Light,Low,Medium
110089,Postpaid,West,App,8,27.77,9.42,0,0,27.77,0,Moderate,Mid,Low
110090,Postpaid,West,Web,19,18.78,1.38,2,5,18.78,1,Light,Low,Elevated
110091,Prepaid,Central,Web,6,22.2,11.09,2,3,22.2,1,Moderate,Mid,Medium
110092,Prepaid,West,Web,57,21.14,10.69,2,3,21.14,1,Moderate,Mid,Medium
110093,Postpaid,South,Store,21,27.3,11.43,3,5,27.3,1,Moderate,Mid,Elevated
110094,Family,West,Store,32,41.05,13.92,4,1,41.86,0,Moderate,High,Medium
110095,Postpaid,East,App,45,32.27,17.12,1,5,34.42,1,Heavy,Mid,Elevated
110096,Prepaid,South,App,51,26.68,3.31,1,2,26.68,0,Light,Mid,Medium
110097,Business,Central,Partner,43,54.55,36.14,1,3,64.69,1,Power,VIP,Medium
110098,Prepaid,Central,App,53,17.69,6.28,1,4,17.69,1,Moderate,Low,Medium
110099,Prepaid,North,App,9,18.98,10.21,2,3,18.98,0,Moderate,Low,Medium
110100,Business,West,App,21,50.82,27.66,2,2,57.4,1,Heavy,High,Medium
110101,Family,North,App,55,30.2,25.23,1,2,35.76,0,Heavy,High,Medium
110102,Business,Central,Partner,52,60.55,35.87,5,6,70.57,1,Power,VIP,Critical
110103,Family,West,App,46,44.23,27.5,2,3,50.74,0,Heavy,High,Medium
110104,Postpaid,North,Store,68,45.66,15.8,2,1,47.26,0,Heavy,High,Medium
110105,Prepaid,West,Web,71,20.8,10.23,1,1,20.8,0,Moderate,Mid,Low
110106,Prepaid,East,App,7,30.53,10.99,2,2,30.53,0,Moderate,Mid,Medium
110107,Business,North,App,40,56.31,20.55,3,5,59.9,0,Heavy,High,Elevated
110108,Family,West,App,65,39.4,25.67,1,0,45.14,0,Heavy,High,Low
110109,Postpaid,West,App,24,30.76,7.76,2,5,30.76,0,Moderate,Mid,Elevated
110110,Postpaid,East,App,5,20.67,9.28,1,3,20.67,0,Moderate,Mid,Medium
110111,Prepaid,West,Store,9,16.05,0.2,1,3,16.05,0,Light,Low,Medium
110112,Prepaid,North,App,53,20.66,6.75,2,4,20.66,1,Moderate,Mid,Elevated
110113,Family,South,Store,67,34.37,22.71,0,1,38.86,1,Heavy,High,Low
110114,Prepaid,West,Partner,51,17.42,5.23,3,2,17.42,1,Moderate,Low,Medium
110115,Postpaid,South,App,3,22.94,1.77,1,3,22.94,0,Light,Mid,Medium
110116,Business,East,App,30,41.9,37.13,3,3,52.46,0,Power,High,Elevated
110117,Postpaid,Central,App,26,32.98,12.76,2,1,33.3,1,Moderate,Mid,Medium
110118,Postpaid,West,App,66,28.5,15.63,1,2,30.03,0,Heavy,Mid,Medium
110119,Prepaid,East,App,39,16.04,11.96,1,4,16.04,0,Moderate,Low,Medium
110120,Prepaid,East,Store,17,23.54,13.26,4,4,24.07,1,Moderate,Mid,Elevated
110121,Prepaid,Central,App,42,13.14,8.86,1,5,13.14,0,Moderate,Low,Elevated
110122,Prepaid,Central,App,54,20.69,13.07,1,4,21.14,1,Moderate,Mid,Medium
110123,Prepaid,North,App,42,9.15,6.68,3,5,9.15,1,Moderate,Low,Elevated
110124,Prepaid,East,Web,31,24.75,7.85,0,2,24.75,1,Moderate,Mid,Low
110125,Prepaid,North,App,52,20.2,11.41,2,1,20.2,1,Moderate,Mid,Medium
110126,Prepaid,North,Web,22,16.19,8.39,3,2,16.19,0,Moderate,Low,Medium
110127,Business,South,Store,10,55.73,42.48,0,2,68.53,0,Power,VIP,Low
110128,Prepaid,West,App,63,16.43,3.54,1,4,16.43,0,Light,Low,Medium
110129,Postpaid,West,Store,52,22.81,22.94,0,5,27.41,0,Heavy,Mid,Medium
110130,Family,Central,App,53,40.7,15.14,1,3,42.02,0,Heavy,High,Medium
110131,Prepaid,East,Web,65,16.35,8.05,1,3,16.35,1,Moderate,Low,Medium
110132,Postpaid,East,App,52,31.54,14.96,1,2,32.78,0,Moderate,Mid,Medium
110133,Family,North,Store,3,41.69,12.24,0,7,41.79,1,Moderate,High,Elevated
110134,Postpaid,North,Store,61,35.06,18.44,2,4,37.77,0,Heavy,High,Elevated
110135,Prepaid,North,Store,3,12.85,7.7,2,2,12.85,1,Moderate,Low,Medium
110136,Family,Central,Web,50,23.58,28.42,1,7,30.48,0,Heavy,Mid,Elevated
110137,Postpaid,North,App,72,29.43,8.52,0,4,29.43,0,Moderate,Mid,Medium
110138,Postpaid,West,Store,30,40.51,16.79,3,0,42.52,0,Heavy,High,Medium
110139,Prepaid,South,App,23,18.29,5.68,3,1,18.29,1,Moderate,Low,Medium
110140,Prepaid,East,App,67,18.23,8.99,0,4,18.23,0,Moderate,Low,Medium
110141,Family,Central,App,33,33.19,31.22,3,3,41.26,1,Heavy,High,Elevated
110142,Prepaid,Central,Store,67,15.2,5.96,1,7,15.2,1,Moderate,Low,Elevated
110143,Prepaid,South,Store,23,14.07,16.45,0,2,15.94,1,Heavy,Low,Low
110144,Postpaid,Central,Web,14,26.67,13.57,2,4,27.33,0,Moderate,Mid,Elevated
110145,Business,South,Store,41,55.25,36.59,1,7,65.58,0,Power,VIP,Elevated
110146,Prepaid,West,Web,27,18.33,8.44,2,2,18.33,0,Moderate,Low,Medium
110147,Prepaid,North,Partner,52,9.01,0.2,1,1,9.01,0,Light,Low,Low
110148,Postpaid,East,App,22,47.13,15.84,0,4,48.75,0,Heavy,High,Medium
110149,Postpaid,West,Web,55,25.74,12.32,2,2,25.87,0,Moderate,Mid,Medium
110150,Postpaid,West,App,26,35.01,16.22,4,3,36.78,1,Heavy,High,Elevated
110151,Family,Central,App,26,26.06,18.52,1,1,28.8,0,Heavy,Mid,Low
110152,Prepaid,South,Partner,52,15.86,9.65,1,5,15.86,0,Moderate,Low,Elevated
